"Freq [GHz]","stripWidth [um]","dB(S(2,1)) []"
2.73469387755102,226.918848639674,-0.247243226807181
2.73469387755102,228.753372036693,-0.232234895122596
2.73469387755102,229.5,-0.256731184793878
2.73469387755102,229.923225798645,-0.258693273193238
2.73469387755102,231.971457970407,-0.267864769570158
2.73469387755102,232.178979442208,-0.30163841372567
2.73469387755102,232.429618735937,-0.230766333063377
2.73469387755102,232.432925068139,-0.291752794200239
2.73469387755102,232.463893728841,-0.223852107003012
2.73469387755102,232.532451883544,-0.205915108061813
2.73469387755102,232.55334418237,-0.209480006136464
2.73469387755102,232.556205555975,-0.23678626925968
2.73469387755102,232.581957918417,-0.251057484689791
2.73469387755102,232.673763296602,-0.237736946392202
2.73469387755102,232.986862188852,-0.240141881304107
2.73469387755102,233.641834963959,-0.230292868875544
2.73469387755102,233.753183141151,-0.259660102032343
2.73469387755102,235.05994871257,-0.235525854458069
2.73469387755102,237.9403888322,-0.235514131497292
2.73469387755102,238.230890349464,-0.250584755345851
2.73469387755102,242.557708580623,-0.235800461983668
2.73469387755102,248.566623819016,-0.293339581934248
2.73469387755102,249,-0.290787145795617
2.73469387755102,255.442291419377,-0.28586007802773
2.81632653061224,212.929618735937,-0.238040844193771
2.81632653061224,221.392039293302,-0.271246330952657
2.81632653061224,223.057708580623,-0.260035764359379
2.81632653061224,226.114355508728,-0.230267913150219
2.81632653061224,226.62834712241,-0.227131972860322
2.81632653061224,226.918848639674,-0.256329260267491
2.81632653061224,228.753372036693,-0.240395902770175
2.81632653061224,229.5,-0.265616117179904
2.81632653061224,229.923225798645,-0.268173960088333
2.81632653061224,231.971457970407,-0.277213413038225
2.81632653061224,232.178979442208,-0.311955553064199
2.81632653061224,232.429618735937,-0.238409667650978
2.81632653061224,232.432925068139,-0.302677240365606
2.81632653061224,232.463893728841,-0.231823033893318
2.81632653061224,232.532451883544,-0.213362365657858
2.81632653061224,232.55334418237,-0.216320109012797
2.81632653061224,232.556205555975,-0.244846396506497
2.81632653061224,232.581957918417,-0.259834601836407
2.81632653061224,232.673763296602,-0.246045549920194
2.81632653061224,232.986862188852,-0.249010297803615
2.81632653061224,233.641834963959,-0.238240852410574
2.81632653061224,233.753183141151,-0.268525229376476
2.81632653061224,235.05994871257,-0.243720221560929
2.81632653061224,237.9403888322,-0.243717891067447
2.81632653061224,238.230890349464,-0.259651484862713
2.81632653061224,242.557708580623,-0.244127006022005
2.81632653061224,248.566623819016,-0.304690584066654
2.81632653061224,249,-0.301495865162125
2.81632653061224,255.442291419377,-0.296479916151622
2.89795918367347,212.929618735937,-0.246502052248777
2.89795918367347,221.392039293302,-0.280249650715569
2.89795918367347,223.057708580623,-0.268162933864323
2.89795918367347,226.114355508728,-0.237695156114801
2.89795918367347,226.62834712241,-0.234495499389669
2.89795918367347,226.918848639674,-0.265273719796745
2.89795918367347,228.753372036693,-0.248384543093995
2.89795918367347,229.5,-0.27428637461737
2.89795918367347,229.923225798645,-0.277496246387721
2.89795918367347,231.971457970407,-0.286342025194406
2.89795918367347,232.178979442208,-0.321979933347971
2.89795918367347,232.429618735937,-0.245828666487673
2.89795918367347,232.432925068139,-0.313427168962988
2.89795918367347,232.463893728841,-0.239643865091998
2.89795918367347,232.532451883544,-0.220698780989322
2.89795918367347,232.55334418237,-0.222955952418283
2.89795918367347,232.556205555975,-0.252699080201405
2.89795918367347,232.581957918417,-0.268411896802325
2.89795918367347,232.673763296602,-0.254172343736447
2.89795918367347,232.986862188852,-0.25775163953064
2.89795918367347,233.641834963959,-0.245999203129057
2.89795918367347,233.753183141151,-0.277150528895014
2.89795918367347,235.05994871257,-0.251726434130108
2.89795918367347,237.9403888322,-0.251731694544136
2.89795918367347,238.230890349464,-0.268545862511774
2.89795918367347,242.557708580623,-0.252275021154928
2.89795918367347,248.566623819016,-0.315901237388898
2.89795918367347,249,-0.312005843787584
2.89795918367347,255.442291419377,-0.306914170074105
2.97959183673469,212.929618735937,-0.254839142399093
2.97959183673469,221.392039293302,-0.289021862198626
2.97959183673469,223.057708580623,-0.276022496188793
2.97959183673469,226.114355508728,-0.244919561387597
2.97959183673469,226.62834712241,-0.241662426814418
2.97959183673469,226.918848639674,-0.274055758305366
2.97959183673469,228.753372036693,-0.256179997470528
2.97959183673469,229.5,-0.282718487265048
2.97959183673469,229.923225798645,-0.28663772278519
2.97959183673469,231.971457970407,-0.295226222280686
2.97959183673469,232.178979442208,-0.331682614796524
2.97959183673469,232.429618735937,-0.253001702101422
2.97959183673469,232.432925068139,-0.323976911215597
2.97959183673469,232.463893728841,-0.247295213814428
2.97959183673469,232.532451883544,-0.227907164086771
2.97959183673469,232.55334418237,-0.229368068135447
2.97959183673469,232.556205555975,-0.260322385829742
2.97959183673469,232.581957918417,-0.276766786305956
2.97959183673469,232.673763296602,-0.26209614834736
2.97959183673469,232.986862188852,-0.266349106881251
2.97959183673469,233.641834963959,-0.253546788971892
2.97959183673469,233.753183141151,-0.285511464433045
2.97959183673469,235.05994871257,-0.259522939845964
2.97959183673469,237.9403888322,-0.259534000275964
2.97959183673469,238.230890349464,-0.277245465364149
2.97959183673469,242.557708580623,-0.260223144737139
2.97959183673469,248.566623819016,-0.326946469467622
2.97959183673469,249,-0.322290675401392
2.97959183673469,255.442291419377,-0.317137253032855
3.06122448979592,212.929618735937,-0.263033920822323
3.06122448979592,221.392039293302,-0.297540139106341
3.06122448979592,223.057708580623,-0.28359184065782
3.06122448979592,226.114355508728,-0.25192192955374
3.06122448979592,226.62834712241,-0.248613705521508
3.06122448979592,226.918848639674,-0.282655147122014
3.06122448979592,228.753372036693,-0.263762112217091
3.06122448979592,229.5,-0.290889869937506
3.06122448979592,229.923225798645,-0.295576660320017
3.06122448979592,231.971457970407,-0.303842533286651
3.06122448979592,232.178979442208,-0.34103588740475
3.06122448979592,232.429618735937,-0.259908107288384
3.06122448979592,232.432925068139,-0.334301572305629
3.06122448979592,232.463893728841,-0.254758318162507
3.06122448979592,232.532451883544,-0.23497080070434
3.06122448979592,232.55334418237,-0.235537938702011
3.06122448979592,232.556205555975,-0.267695192870656
3.06122448979592,232.581957918417,-0.284877538343118
3.06122448979592,232.673763296602,-0.269796533326699
3.06122448979592,232.986862188852,-0.274784313569462
3.06122448979592,233.641834963959,-0.260863233501114
3.06122448979592,233.753183141151,-0.293584468915533
3.06122448979592,235.05994871257,-0.267088974081515
3.06122448979592,237.9403888322,-0.267104029852011
3.06122448979592,238.230890349464,-0.285728632007777
3.06122448979592,242.557708580623,-0.267950755614136
3.06122448979592,248.566623819016,-0.337801871471655
3.06122448979592,249,-0.332324802680835
3.06122448979592,255.442291419377,-0.327124396113929
3.14285714285714,212.929618735937,-0.271068726282793
3.14285714285714,221.392039293302,-0.305782594052908
3.14285714285714,223.057708580623,-0.290849417532115
3.14285714285714,226.114355508728,-0.258683866202711
3.14285714285714,226.62834712241,-0.255331052241632
3.14285714285714,226.918848639674,-0.291052334237358
3.14285714285714,228.753372036693,-0.271111458484565
3.14285714285714,229.5,-0.298778888305709
3.14285714285714,229.923225798645,-0.304292068968096
3.14285714285714,231.971457970407,-0.31216846771975
3.14285714285714,232.178979442208,-0.350013344268272
3.14285714285714,232.429618735937,-0.266528236726559
3.14285714285714,232.432925068139,-0.344377093742778
3.14285714285714,232.463893728841,-0.262015096003771
3.14285714285714,232.532451883544,-0.241873515959599
3.14285714285714,232.55334418237,-0.241448038471813
3.14285714285714,232.556205555975,-0.274797260963866
3.14285714285714,232.581957918417,-0.292723336215681
3.14285714285714,232.673763296602,-0.277253877244702
3.14285714285714,232.986862188852,-0.283036695604956
3.14285714285714,233.641834963959,-0.267928979248982
3.14285714285714,233.753183141151,-0.301347017620218
3.14285714285714,235.05994871257,-0.274404628756967
3.14285714285714,237.9403888322,-0.27442183047767
3.14285714285714,238.230890349464,-0.293974515686831
3.14285714285714,242.557708580623,-0.275438028496149
3.14285714285714,248.566623819016,-0.348443755242515
3.14285714285714,249,-0.342083581010142
3.14285714285714,255.442291419377,-0.336851711744546
3.22448979591837,212.929618735937,-0.278926465250867
3.22448979591837,221.392039293302,-0.313728338118585
3.22448979591837,223.057708580623,-0.297774802624412
3.22448979591837,226.114355508728,-0.26518783661324
3.22448979591837,226.62834712241,-0.261797004571585
3.22448979591837,226.918848639674,-0.299228499201731
3.22448979591837,228.753372036693,-0.278209389645979
3.22448979591837,229.5,-0.306364920257602
3.22448979591837,229.923225798645,-0.312763752010248
3.22448979591837,231.971457970407,-0.320182578525828
3.22448979591837,232.178979442208,-0.358589948639571
3.22448979591837,232.429618735937,-0.272843523258347
3.22448979591837,232.432925068139,-0.354180311013642
3.22448979591837,232.463893728841,-0.269048196107624
3.22448979591837,232.532451883544,-0.248599727547902
3.22448979591837,232.55334418237,-0.247081870379926
3.22448979591837,232.556205555975,-0.281609291786047
3.22448979591837,232.581957918417,-0.300284337867267
3.22448979591837,232.673763296602,-0.284449423262018
3.22448979591837,232.986862188852,-0.291084029032911
3.22448979591837,233.641834963959,-0.274725346130213
3.22448979591837,233.753183141151,-0.308777695981006
3.22448979591837,235.05994871257,-0.28145091335339
3.22448979591837,237.9403888322,-0.281468333120183
3.22448979591837,238.230890349464,-0.301963131877544
3.22448979591837,242.557708580623,-0.282665983739331
3.22448979591837,248.566623819016,-0.358849206977786
3.22448979591837,249,-0.351543337514656
3.22448979591837,255.442291419377,-0.346296252713508
3.30612244897959,212.929618735937,-0.286590643600172
3.30612244897959,221.392039293302,-0.321357535557752
3.30612244897959,223.057708580623,-0.304348756869943
3.30612244897959,226.114355508728,-0.271417216261261
3.30612244897959,226.62834712241,-0.267994971571275
3.30612244897959,226.918848639674,-0.307165604545808
3.30612244897959,228.753372036693,-0.285038095960493
3.30612244897959,229.5,-0.313628412492603
3.30612244897959,229.923225798645,-0.32097235622645
3.30612244897959,231.971457970407,-0.327864520204533
3.30612244897959,232.178979442208,-0.366742094966801
3.30612244897959,232.429618735937,-0.278836528990581
3.30612244897959,232.432925068139,-0.36368900658559
3.30612244897959,232.463893728841,-0.275841045550526
3.30612244897959,232.532451883544,-0.255134490620337
3.30612244897959,232.55334418237,-0.252423998755546
3.30612244897959,232.556205555975,-0.2881129866381
3.30612244897959,232.581957918417,-0.307541730584617
3.30612244897959,232.673763296602,-0.291365330427583
3.30612244897959,232.986862188852,-0.298903812950237
3.30612244897959,233.641834963959,-0.281234585095052
3.30612244897959,233.753183141151,-0.315856262008721
3.30612244897959,235.05994871257,-0.288209808971405
3.30612244897959,237.9403888322,-0.288225406428387
3.30612244897959,238.230890349464,-0.309675400401077
3.30612244897959,242.557708580623,-0.289616532740308
3.30612244897959,248.566623819016,-0.368996137385232
3.30612244897959,249,-0.360681425397433
3.30612244897959,255.442291419377,-0.355436066748178
3.38775510204082,212.929618735937,-0.294045395258985
3.38775510204082,221.392039293302,-0.328651453759536
3.38775510204082,223.057708580623,-0.310553280970644
3.38775510204082,226.114355508728,-0.277356337201511
3.38775510204082,226.62834712241,-0.273909280480016
3.38775510204082,226.918848639674,-0.314846443635113
3.38775510204082,228.753372036693,-0.29158065634045
3.38775510204082,229.5,-0.320550932449269
3.38775510204082,229.923225798645,-0.328899417990809
3.38775510204082,231.971457970407,-0.335195102197284
3.38775510204082,232.178979442208,-0.374447664192311
3.38775510204082,232.429618735937,-0.284490991373302
3.38775510204082,232.432925068139,-0.372881958367521
3.38775510204082,232.463893728841,-0.282377893427132
3.38775510204082,232.532451883544,-0.261463535893683
3.38775510204082,232.55334418237,-0.257460078510555
3.38775510204082,232.556205555975,-0.294291099775897
3.38775510204082,232.581957918417,-0.314477781148459
3.38775510204082,232.673763296602,-0.297984720744736
3.38775510204082,232.986862188852,-0.306474742638596
3.38775510204082,233.641834963959,-0.287439927205595
3.38775510204082,233.753183141151,-0.322563703439457
3.38775510204082,235.05994871257,-0.294664316142904
3.38775510204082,237.9403888322,-0.294675906458987
3.38775510204082,238.230890349464,-0.317093182217598
3.38775510204082,242.557708580623,-0.296272519177303
3.38775510204082,248.566623819016,-0.378863328219627
3.38775510204082,249,-0.369476273653841
3.38775510204082,255.442291419377,-0.36425024671264
3.46938775510204,212.929618735937,-0.301275508175809
3.46938775510204,221.392039293302,-0.335592508580424
3.46938775510204,223.057708580623,-0.316371665248364
3.46938775510204,226.114355508728,-0.282990530391549
3.46938775510204,226.62834712241,-0.279525219614616
3.46938775510204,226.918848639674,-0.322254684901112
3.46938775510204,228.753372036693,-0.297821087085268
3.46938775510204,229.5,-0.327115215683315
3.46938775510204,229.923225798645,-0.336527405361442
3.46938775510204,231.971457970407,-0.342156337650095
3.46938775510204,232.178979442208,-0.381686073603815
3.46938775510204,232.429618735937,-0.28979186442516
3.46938775510204,232.432925068139,-0.381738983751137
3.46938775510204,232.463893728841,-0.288643850922776
3.46938775510204,232.532451883544,-0.267573302183815
3.46938775510204,232.55334418237,-0.262176881015698
3.46938775510204,232.556205555975,-0.300127487540101
3.46938775510204,232.581957918417,-0.321075881535727
3.46938775510204,232.673763296602,-0.3042917220884
3.46938775510204,232.986862188852,-0.313777623644666
3.46938775510204,233.641834963959,-0.293325628319749
3.46938775510204,233.753183141151,-0.328882289736179
3.46938775510204,235.05994871257,-0.300798496975672
3.46938775510204,237.9403888322,-0.300803722262708
3.46938775510204,238.230890349464,-0.324199311099937
3.46938775510204,242.557708580623,-0.302617756350932
3.46938775510204,248.566623819016,-0.388430475158102
3.46938775510204,249,-0.377907432277305
3.46938775510204,255.442291419377,-0.372718976518412
3.55102040816327,212.929618735937,-0.30826644794182
3.55102040816327,221.392039293302,-0.342164305181103
3.55102040816327,223.057708580623,-0.32178853485181
3.55102040816327,226.114355508728,-0.288306164039703
3.55102040816327,226.62834712241,-0.2848290775246
3.55102040816327,226.918848639674,-0.329374912416086
3.55102040816327,228.753372036693,-0.303744387471798
3.55102040816327,229.5,-0.333305208825212
3.55102040816327,229.923225798645,-0.343839756273311
3.55102040816327,231.971457970407,-0.348731487670355
3.55102040816327,232.178979442208,-0.388438321539304
3.55102040816327,232.429618735937,-0.294725355275313
3.55102040816327,232.432925068139,-0.390240979371635
3.55102040816327,232.463893728841,-0.294624927816557
3.55102040816327,232.532451883544,-0.273450964281603
3.55102040816327,232.55334418237,-0.266562316960121
3.55102040816327,232.556205555975,-0.305607153357037
3.55102040816327,232.581957918417,-0.327320590287364
3.55102040816327,232.673763296602,-0.310271507069164
3.55102040816327,232.986862188852,-0.320795589654101
3.55102040816327,233.641834963959,-0.298877009567551
3.55102040816327,233.753183141151,-0.334795619078585
3.55102040816327,235.05994871257,-0.306597512117045
3.55102040816327,237.9403888322,-0.306593817398739
3.55102040816327,238.230890349464,-0.330977620453534
3.55102040816327,242.557708580623,-0.308637060891823
3.55102040816327,248.566623819016,-0.397678227005301
3.55102040816327,249,-0.385955613098985
3.55102040816327,255.442291419377,-0.380823572858904
3.63265306122449,212.929618735937,-0.315004379393562
3.63265306122449,221.392039293302,-0.348351674507804
3.63265306122449,223.057708580623,-0.326789890466608
3.63265306122449,226.114355508728,-0.293290678067357
3.63265306122449,226.62834712241,-0.289808178488725
3.63265306122449,226.918848639674,-0.336192662796989
3.63265306122449,228.753372036693,-0.309336582106841
3.63265306122449,229.5,-0.339106108253861
3.63265306122449,229.923225798645,-0.350820912951876
3.63265306122449,231.971457970407,-0.354905101208208
3.63265306122449,232.178979442208,-0.394687027248521
3.63265306122449,232.429618735937,-0.299278956190178
3.63265306122449,232.432925068139,-0.398369956737133
3.63265306122449,232.463893728841,-0.300308065493895
