"Freq [GHz]","stripWidth [um]","mag(Z(1,2)) []"
2.40816326530612,180.632350566089,46.6968099356764
2.40816326530612,181.565229888318,46.1887698554428
2.40816326530612,182.243430674305,45.6596425831788
2.40816326530612,182.259370228776,45.5518911608644
2.40816326530612,182.285224205483,50.8092824364519
2.40816326530612,182.28986793117,48.2510229102817
2.40816326530612,183.014505974022,45.9090789975707
2.40816326530612,185.04074214866,45.1835502596106
2.40816326530612,190.98639930531,43.2233388508814
2.40816326530612,195,46.1709014225515
2.40816326530612,201.797958150826,45.762909401343
2.48979591836735,175.5,45.387598006068
2.48979591836735,176.135640731544,44.8568526530901
2.48979591836735,179.641368328212,47.2897082192586
2.48979591836735,180.632350566089,45.6050452373684
2.48979591836735,181.565229888318,45.1158018027266
2.48979591836735,182.243430674305,44.5952999993346
2.48979591836735,182.259370228776,44.477457910719
2.48979591836735,182.285224205483,49.6182536298121
2.48979591836735,182.28986793117,47.1284546798246
2.48979591836735,183.014505974022,44.8364962204387
2.48979591836735,185.04074214866,44.1139699020478
2.48979591836735,190.98639930531,42.2245165639686
2.48979591836735,195,45.0873572000425
2.48979591836735,201.797958150826,44.6855963263675
2.57142857142857,175.5,44.3799872602606
2.57142857142857,176.135640731544,43.8534121052294
2.57142857142857,179.641368328212,46.2516655515381
2.57142857142857,180.632350566089,44.6028410063718
2.57142857142857,181.565229888318,44.1313731994597
2.57142857142857,182.243430674305,43.6185084014315
2.57142857142857,182.259370228776,43.4903853603734
2.57142857142857,182.285224205483,48.5247401425399
2.57142857142857,182.28986793117,46.0984486723738
2.57142857142857,183.014505974022,43.8519795064696
2.57142857142857,185.04074214866,43.131027717511
2.57142857142857,190.98639930531,41.3085776270652
2.57142857142857,195,44.0923814863749
2.57142857142857,201.797958150826,43.6960720127864
2.6530612244898,175.5,43.453971055463
2.6530612244898,176.135640731544,42.9305782811951
2.6530612244898,179.641368328212,45.298690944475
2.6530612244898,180.632350566089,43.682636071295
2.6530612244898,181.565229888318,43.2280416344369
2.6530612244898,182.243430674305,42.721886536023
2.6530612244898,182.259370228776,42.5832619345
2.6530612244898,182.285224205483,47.5205058877145
2.6530612244898,182.28986793117,45.1532157494892
2.6530612244898,183.014505974022,42.9481000441904
2.6530612244898,185.04074214866,42.2273552060582
2.6530612244898,190.98639930531,40.4685702056181
2.6530612244898,195,43.1784847193862
2.6530612244898,201.797958150826,42.7868981644769
2.73469387755102,175.5,42.6029290984427
2.73469387755102,176.135640731544,42.0817776854087
2.73469387755102,179.641368328212,44.4239342397065
2.73469387755102,180.632350566089,42.8378172028983
2.73469387755102,181.565229888318,42.3992994776717
2.73469387755102,182.243430674305,41.8989794994179
2.73469387755102,182.259370228776,41.7496015673454
2.73469387755102,182.285224205483,46.5983473979038
2.73469387755102,182.28986793117,44.2859451267266
2.73469387755102,183.014505974022,42.1183606752254
2.73469387755102,185.04074214866,41.396502616959
2.73469387755102,190.98639930531,39.698417584964
2.73469387755102,195,42.3391143325432
2.73469387755102,201.797958150826,41.9515663883241
2.81632653061224,175.5,41.821051535154
2.81632653061224,176.135640731544,41.3012385909458
2.81632653061224,179.641368328212,43.6213889727412
2.81632653061224,180.632350566089,42.0625845655634
2.81632653061224,181.565229888318,41.639441378951
2.81632653061224,182.243430674305,41.1441272935644
2.81632653061224,182.259370228776,40.9837120365058
2.81632653061224,182.285224205483,45.7519471390085
2.81632653061224,182.28986793117,43.4906657358705
2.81632653061224,183.014505974022,41.35706368029
2.81632653061224,185.04074214866,40.6328081270598
2.81632653061224,190.98639930531,38.9927943315931
2.81632653061224,195,41.5685216370458
2.81632653061224,201.797958150826,41.1843660860859
2.89795918367347,175.5,41.1032275987035
2.89795918367347,176.135640731544,40.5838806152527
2.89795918367347,179.641368328212,42.8857766877227
2.89795918367347,180.632350566089,41.3518401526822
2.89795918367347,181.565229888318,40.9434544554895
2.89795918367347,182.243430674305,40.4523558892447
2.89795918367347,182.259370228776,40.280585862007
2.89795918367347,182.285224205483,44.9757519592571
2.89795918367347,182.28986793117,42.7621313360743
2.89795918367347,183.014505974022,40.6592012214554
2.89795918367347,185.04074214866,39.9312893671521
2.89795918367347,190.98639930531,38.3470236766736
2.89795918367347,195,40.8616516572167
2.89795918367347,201.797958150826,40.4802749190092
2.97959183673469,175.5,40.444952826184
2.97959183673469,176.135640731544,39.9252226797765
2.97959183673469,179.641368328212,42.212450605002
2.97959183673469,180.632350566089,40.7010948591299
2.97959183673469,181.565229888318,40.3069268429288
2.97959183673469,182.243430674305,39.8192864982073
2.97959183673469,182.259370228776,39.6358094334663
2.97959183673469,182.285224205483,44.2648718698429
2.97959183673469,182.28986793117,42.0957248398907
2.97959183673469,183.014505974022,40.0203641078268
2.97959183673469,185.04074214866,39.2875530241456
2.97959183673469,190.98639930531,37.7569920752927
2.97959183673469,195,40.2140513886726
2.97959183673469,201.797958150826,39.8348675367238
3.06122448979592,175.5,39.8422513944587
3.06122448979592,176.135640731544,39.3213059375064
3.06122448979592,179.641368328212,41.5973150533768
3.06122448979592,180.632350566089,40.1063907477536
3.06122448979592,181.565229888318,39.7259712091433
3.06122448979592,182.243430674305,39.2410596773095
3.06122448979592,182.259370228776,39.0454869618694
3.06122448979592,182.285224205483,43.614995384467
3.06122448979592,182.28986793117,41.4873782930275
3.06122448979592,183.014505974022,39.4366654820238
3.06122448979592,185.04074214866,38.6977191622607
3.06122448979592,190.98639930531,37.2190777622626
3.06122448979592,195,39.6217930021037
3.06122448979592,201.797958150826,39.2442391842778
3.14285714285714,175.5,39.2916108470754
3.14285714285714,176.135640731544,38.7686289659222
3.14285714285714,179.641368328212,41.0367578290278
3.14285714285714,180.632350566089,39.5642357752327
3.14285714285714,181.565229888318,39.1971605395202
3.14285714285714,182.243430674305,38.714271593826
3.14285714285714,182.259370228776,38.5061765698845
3.14285714285714,182.285224205483,43.0223184343207
3.14285714285714,182.28986793117,40.9335056919603
3.14285714285714,183.014505974022,38.9046767380784
3.14285714285714,185.04074214866,38.1583576078923
3.14285714285714,190.98639930531,36.7300907901962
3.14285714285714,195,39.0814092907743
3.14285714285714,201.797958150826,38.7049415080604
3.22448979591837,175.5,38.7899270418357
3.22448979591837,176.135640731544,38.2640930736701
3.22448979591837,179.641368328212,40.5275932226679
3.22448979591837,180.632350566089,39.0715487974246
3.22448979591837,181.565229888318,38.7174740501557
3.22448979591837,182.243430674305,38.2359203264756
3.22448979591837,182.259370228776,38.0148363881114
3.22448979591837,182.285224205483,42.4834844843332
3.22448979591837,182.28986793117,40.4309463990881
3.22448979591837,183.014505974022,38.4213735318203
3.22448979591837,185.04074214866,37.666434284603
3.22448979591837,190.98639930531,36.2872225492491
3.22448979591837,195,38.5898392284924
3.22448979591837,201.797958150826,38.2139284274407
3.30612244897959,175.5,38.3344575819645
3.30612244897959,176.135640731544,37.8049559977761
3.30612244897959,179.641368328212,40.0670139074644
3.30612244897959,180.632350566089,38.6256131091084
3.30612244897959,181.565229888318,38.2842515114929
3.30612244897959,182.243430674305,37.8033605012914
3.30612244897959,182.259370228776,37.5687789538481
3.30612244897959,182.285224205483,41.9955339505678
3.30612244897959,182.28986793117,39.9769173630537
3.30612244897959,183.014505974022,37.9840901728539
3.30612244897959,185.04074214866,37.2192658064931
3.30612244897959,190.98639930531,35.8880031679135
3.30612244897959,195,38.1443819328985
3.30612244897959,201.797958150826,37.7685103640429
3.38775510204082,175.5,37.9227823333142
3.38775510204082,176.135640731544,37.3887926039344
3.38775510204082,179.641368328212,39.6525502338669
3.38775510204082,180.632350566089,38.2240371148789
3.38775510204082,181.565229888318,37.8951545983739
3.38775510204082,182.243430674305,37.414264894475
3.38775510204082,182.259370228776,37.1656325438097
3.38775510204082,182.285224205483,41.5558613903384
3.38775510204082,182.28986793117,39.568972703069
3.38775510204082,183.014505974022,37.5904810225678
3.38775510204082,185.04074214866,36.8144809690216
3.38775510204082,190.98639930531,35.5302655080408
3.38775510204082,195,37.742657660063
3.38775510204082,201.797958150826,37.3663154538942
3.46938775510204,175.5,37.5527698978655
3.46938775510204,176.135640731544,37.0134614673227
3.46938775510204,179.641368328212,39.2820357565444
3.46938775510204,180.632350566089,37.8647209980581
3.46938775510204,181.565229888318,37.5481341446593
3.46938775510204,182.243430674305,37.0665918975586
3.46938775510204,182.259370228776,36.80330833541
3.46938775510204,182.285224205483,41.1621792302291
3.46938775510204,182.28986793117,39.2049694935218
3.46938775510204,183.014505974022,37.2384877873068
3.46938775510204,185.04074214866,36.4499880377179
3.46938775510204,190.98639930531,35.2121147152779
3.46938775510204,195,37.3825747174252
3.46938775510204,201.797958150826,37.0052566309227
3.55102040816327,175.5,37.2225491265712
3.55102040816327,176.135640731544,36.6770764218698
3.55102040816327,179.641368328212,38.9535780401933
3.55102040816327,180.632350566089,37.5458284692333
3.55102040816327,181.565229888318,37.2414023870091
3.55102040816327,182.243430674305,36.7585579497451
3.55102040816327,182.259370228776,36.4799724996719
3.55102040816327,182.285224205483,40.8124870308807
3.55102040816327,182.28986793117,38.8830388059001
3.55102040816327,183.014505974022,36.9263118062975
3.55102040816327,185.04074214866,36.1239469429931
3.55102040816327,190.98639930531,34.9319024835843
3.55102040816327,195,37.0623013903099
3.55102040816327,201.797958150826,36.6835036796186
3.63265306122449,175.5,36.9304849248614
3.63265306122449,176.135640731544,36.3779823342616
3.63265306122449,179.641368328212,38.6655339676477
3.63265306122449,180.632350566089,37.2657628479515
3.63265306122449,181.565229888318,36.9734094440758
3.63265306122449,182.243430674305,36.4886142104195
3.63265306122449,182.259370228776,36.194022495304
3.63265306122449,182.285224205483,40.5050454747707
3.63265306122449,182.28986793117,38.6015612420776
3.63265306122449,183.014505974022,36.6523906025173
3.63265306122449,185.04074214866,35.8347456550495
3.63265306122449,190.98639930531,34.6882053509754
3.63265306122449,195,36.7802421447218
3.63265306122449,201.797958150826,36.3994595223531
3.71428571428571,175.5,36.6751577413734
3.71428571428571,176.135640731544,36.1147344945875
3.71428571428571,179.641368328212,38.4164889145104
3.71428571428571,180.632350566089,37.0231468697637
3.71428571428571,181.565229888318,36.7428234009128
3.71428571428571,182.243430674305,36.2554268807071
3.71428571428571,182.259370228776,35.9440669675184
3.71428571428571,182.285224205483,40.2383544146001
3.71428571428571,182.28986793117,38.3591463360376
3.71428571428571,183.014505974022,36.4153781008073
3.71428571428571,185.04074214866,35.5809801448214
3.71428571428571,190.98639930531,34.4798064718388
3.71428571428571,195,36.5350175047228
3.71428571428571,201.797958150826,36.1517401421138
3.79591836734694,175.5,36.4553462419561
3.79591836734694,176.135640731544,35.8860811255397
3.79591836734694,179.641368328212,38.205239265192
3.79591836734694,180.632350566089,36.8168057235909
3.79591836734694,181.565229888318,36.5485134556575
3.79591836734694,182.243430674305,36.0578606936291
3.79591836734694,182.259370228776,35.7289087640022
3.79591836734694,182.285224205483,40.0111344432049
3.79591836734694,182.28986793117,38.1546153177049
3.79591836734694,183.014505974022,36.2141280283262
3.79591836734694,185.04074214866,35.3614374402811
3.79591836734694,190.98639930531,34.3056804158345
3.79591836734694,195,36.3254471133113
3.79591836734694,201.797958150826,35.9391576513969
3.87755102040816,175.5,36.2700127623151
3.87755102040816,176.135640731544,35.6909486020019
3.87755102040816,179.641368328212,38.0307778275542
3.87755102040816,180.632350566089,36.6457529169248
3.87755102040816,181.565229888318,36.3895356309049
3.87755102040816,182.243430674305,35.8949651832085
3.87755102040816,182.259370228776,35.547530669609
3.87755102040816,182.285224205483,39.8223115472215
3.87755102040816,182.28986793117,37.9869868284861
3.87755102040816,183.014505974022,36.0476801034593
3.87755102040816,185.04074214866,35.1750813655598
3.87755102040816,190.98639930531,34.16498062969
3.87755102040816,195,36.1505355766409
3.87755102040816,201.797958150826,35.7607061081598
3.95918367346939,175.5,36.1182912081448
3.95918367346939,176.135640731544,35.5284290469704
3.95918367346939,179.641368328212,37.8922817524538
3.95918367346939,180.632350566089,36.5091786431184
3.95918367346939,181.565229888318,36.2651205369899
3.95918367346939,182.243430674305,35.7659634179754
3.95918367346939,182.259370228776,35.3990835350511
3.95918367346939,182.285224205483,39.671004490827
3.95918367346939,182.28986793117,37.8554652579299
3.95918367346939,183.014505974022,35.9152486948481
3.95918367346939,185.04074214866,35.0210406062609
3.95918367346939,190.98639930531,34.0570292702074
3.95918367346939,195,36.0094607668435
3.95918367346939,201.797958150826,35.6155497543524
4.04081632653061,175.5,35.9994771346592
4.04081632653061,176.135640731544,35.3977700313997
4.04081632653061,179.641368328212,37.7891025618471
4.04081632653061,180.632350566089,36.4064403894056
4.04081632653061,181.565229888318,36.1746625605042
4.04081632653061,182.243430674305,35.6702429470015
4.04081632653061,182.259370228776,35.2828765364861
4.04081632653061,182.285224205483,39.5565146464811
4.04081632653061,182.28986793117,37.7594314381794
4.04081632653061,183.014505974022,35.8162136956876
4.04081632653061,185.04074214866,34.8985987847388
4.04081632653061,190.98639930531,33.9813091777259
4.04081632653061,195,35.9015643219791
4.04081632653061,201.797958150826,35.5030134149756
4.12244897959184,175.5,35.9130197907649
4.12244897959184,176.135640731544,35.2983661573864
4.12244897959184,179.641368328212,37.7207577863119
4.12244897959184,180.632350566089,36.3370555790827
4.12244897959184,181.565229888318,36.1177096215056
4.12244897959184,182.243430674305,35.6073487595704
4.12244897959184,182.259370228776,35.1983693550013
4.12244897959184,182.285224205483,39.4783180497278
4.12244897959184,182.28986793117,37.6984354904342
4.12244897959184,183.014505974022,35.7501134125542
4.12244897959184,185.04074214866,34.8071862690581
4.12244897959184,190.98639930531,33.9374578117006
4.12244897959184,195,35.8263441353794
4.12244897959184,201.797958150826,35.4225748485023
4.20408163265306,175.5,35.8585159588926
4.20408163265306,176.135640731544,35.2297523482253
4.20408163265306,179.641368328212,37.6869234054752
4.20408163265306,180.632350566089,36.3006960887094
4.20408163265306,181.565229888318,36.0939528988088
4.20408163265306,182.243430674305,35.5769781051752
4.20408163265306,182.259370228776,35.145166109733
4.20408163265306,182.285224205483,39.4360595072059
4.20408163265306,182.28986793117,37.6721916678205
4.20408163265306,183.014505974022,35.7166393149711
4.20408163265306,185.04074214866,34.7463735030262
4.20408163265306,190.98639930531,33.9252630160825
4.20408163265306,195,35.7834486730432
4.20408163265306,201.797958150826,35.373858885004
4.28571428571429,175.5,35.8357054614739
4.28571428571429,176.135640731544,35.1915987069904
4.28571428571429,179.641368328212,37.6874256577814
4.28571428571429,180.632350566089,36.2971845230625
4.28571428571429,181.565229888318,36.1032248823179
4.28571428571429,182.243430674305,35.5789770607592
4.28571428571429,182.259370228776,35.1230109174026
4.28571428571429,182.285224205483,39.4295486330694
4.28571428571429,182.28986793117,37.6805750837674
4.28571428571429,183.014505974022,35.7156325334847
4.28571428571429,185.04074214866,34.7158657518623
4.28571428571429,190.98639930531,33.9446605235642
4.28571428571429,195,35.7726729985564
4.28571428571429,201.797958150826,35.3566332281898
4.36734693877551,175.5,35.8444682406911
4.36734693877551,176.135640731544,35.1837068388209
4.36734693877551,179.641368328212,37.7222305632876
4.36734693877551,180.632350566089,36.3264921684394
4.36734693877551,181.565229888318,36.1456510665452
4.36734693877551,182.243430674305,35.6133387687887
4.36734693877551,182.259370228776,35.1317849858556
4.36734693877551,182.285224205483,39.4587577307528
4.36734693877551,182.28986793117,37.7236202558739
4.36734693877551,183.014505974022,35.7470820317554
4.36734693877551,185.04074214866,34.7154992945671
4.36734693877551,190.98639930531,33.9957331460064
4.36734693877551,195,35.7939564217267
4.36734693877551,201.797958150826,35.3708058332524
4.44897959183673,175.5,35.8848229506808
4.44897959183673,176.135640731544,35.2060075621967
4.44897959183673,179.641368328212,37.7914370105999
4.44897959183673,180.632350566089,36.3887385801
4.44897959183673,181.565229888318,36.2246305841872
4.44897959183673,182.243430674305,35.6802033044022
4.44897959183673,182.259370228776,35.1715051809404
4.44897959183673,182.285224205483,39.5238214758976
4.44897959183673,182.28986793117,37.801521433745
4.44897959183673,183.014505974022,35.8111244133691
4.44897959183673,185.04074214866,34.7452391941936
4.44897959183673,190.98639930531,34.0787116348242
4.44897959183673,195,35.847381721047
4.44897959183673,201.797958150826,35.4164238051759
4.53061224489796,175.5,35.9569270319365
4.53061224489796,176.135640731544,35.2585599621886
4.53061224489796,179.641368328212,37.8953232556695
4.53061224489796,180.632350566089,36.4841927933353
4.53061224489796,181.565229888318,36.344151335925
4.53061224489796,182.243430674305,35.779859163844
4.53061224489796,182.259370228776,35.2423240358466
4.53061224489796,182.285224205483,39.6250383936321
4.53061224489796,182.28986793117,37.9146347166973
4.53061224489796,183.014505974022,35.9080453579681
4.53061224489796,185.04074214866,34.8051787642792
4.53061224489796,190.98639930531,34.1939772310329
4.53061224489796,195,35.9331759223619
4.53061224489796,201.797958150826,35.4936737931002
4.61224489795918,175.5,36.0610782672323
4.61224489795918,176.135640731544,35.3415517648573
4.61224489795918,179.641368328212,38.0345255869446
4.61224489795918,180.632350566089,36.6132761809969
4.61224489795918,181.565229888318,36.48416083323
4.61224489795918,182.243430674305,35.9127464007032
4.61224489795918,182.259370228776,35.3445312007941
4.61224489795918,182.285224205483,39.7628741605335
4.61224489795918,182.28986793117,38.0634820048581
4.61224489795918,183.014505974022,36.0382827150034
4.61224489795918,185.04074214866,34.8955407229101
4.61224489795918,190.98639930531,34.342065961231
4.61224489795918,195,36.0517126477852
4.61224489795918,201.797958150826,35.6028838864731
4.69387755102041,175.5,36.1977178479311
4.69387755102041,176.135640731544,35.4553010374789
4.69387755102041,179.641368328212,38.2100189323192
4.69387755102041,180.632350566089,36.7765670144008
4.69387755102041,181.565229888318,36.6611714550095
4.69387755102041,182.243430674305,36.0794614720696
4.69387755102041,182.259370228776,35.4785563596513
4.69387755102041,182.285224205483,39.9379667997323
4.69387755102041,182.28986793117,38.2487568662647
4.69387755102041,183.014505974022,36.2024313180575
4.69387755102041,185.04074214866,35.0166798896069
4.69387755102041,190.98639930531,34.5236747742613
4.69387755102041,195,36.2035160810411
4.69387755102041,201.797958150826,35.7445270490295
4.77551020408163,175.5,36.3674350099876
4.77551020408163,176.135640731544,35.6002592448799
4.77551020408163,179.641368328212,38.4226653638797
4.77551020408163,180.632350566089,36.9748068204812
4.77551020408163,181.565229888318,36.8749587350647
4.77551020408163,182.243430674305,36.2807638944304
4.77551020408163,182.259370228776,35.644973669578
4.77551020408163,182.285224205483,40.1511338780494
4.77551020408163,182.28986793117,38.4713324444644
4.77551020408163,183.014505974022,36.4012496194336
4.77551020408163,185.04074214866,35.1690872510453
4.77551020408163,190.98639930531,34.7396696549422
4.77551020408163,195,36.3892666290247
4.77551020408163,201.797958150826,35.9192261581048
4.85714285714286,175.5,36.5709733313158
4.85714285714286,176.135640731544,35.7770157186748
4.85714285714286,179.641368328212,38.6728968914882
4.85714285714286,180.632350566089,37.2089086671286
4.85714285714286,181.565229888318,37.125868057201
4.85714285714286,182.243430674305,36.5175848499475
4.85714285714286,182.259370228776,35.8445078110935
4.85714285714286,182.285224205483,40.403381858181
4.85714285714286,182.28986793117,38.7322715773024
4.85714285714286,183.014505974022,36.6356682848383
4.85714285714286,185.04074214866,35.3533953173763
4.85714285714286,190.98639930531,34.9910958975401
4.85714285714286,195,36.6098083956406
4.85714285714286,201.797958150826,36.1277607504509
4.93877551020408,175.5,36.809238817521
4.93877551020408,176.135640731544,35.9863036244404
4.93877551020408,179.641368328212,38.9612563977139
4.93877551020408,180.632350566089,37.4799675521921
4.93877551020408,181.565229888318,37.414883567231
4.93877551020408,182.243430674305,36.7910379288616
4.93877551020408,182.259370228776,36.078041770098
4.93877551020408,182.285224205483,40.6959178083524
4.93877551020408,182.28986793117,39.032839349762
4.93877551020408,183.014505974022,36.9068009329219
4.93877551020408,185.04074214866,35.5703848354902
4.93877551020408,190.98639930531,35.2791907742277
4.93877551020408,195,36.8661586241218
4.93877551020408,201.797958150826,36.3710756127217
5.02040816326531,175.5,37.0833099425402
5.02040816326531,176.135640731544,36.2290075427419
5.02040816326531,179.641368328212,39.2905657734658
5.02040816326531,180.632350566089,37.7892731212506
5.02040816326531,181.565229888318,37.7433346270846
5.02040816326531,182.243430674305,37.1024322447108
5.02040816326531,182.259370228776,36.3466265114966
5.02040816326531,182.285224205483,41.0301637284042
5.02040816326531,182.28986793117,39.3745183639009
5.02040816326531,183.014505974022,37.2159572558733
5.02040816326531,185.04074214866,35.8209930400923
5.02040816326531,190.98639930531,35.6053988946212
5.02040816326531,195,37.1595193095179
5.02040816326531,201.797958150826,36.650291396438
5.10204081632653,175.5,37.3944498559023
5.10204081632653,176.135640731544,36.506172814494
5.10204081632653,179.641368328212,39.6621394275057
5.10204081632653,180.632350566089,38.1383249968832
5.10204081632653,181.565229888318,38.112828309166
5.10204081632653,182.243430674305,37.4532882178106
5.10204081632653,182.259370228776,36.6514927475617
5.10204081632653,182.285224205483,41.4077738171708
5.10204081632653,182.28986793117,39.7590270795497
5.10204081632653,183.014505974022,37.5646588172127
5.10204081632653,185.04074214866,36.1063236846043
5.10204081632653,190.98639930531,35.9713906240084
5.10204081632653,195,37.4912912355709
5.10204081632653,201.797958150826,36.9667174850519
5.18367346938775,175.5,37.7441210208371
5.18367346938775,176.135640731544,36.8190168405789
5.18367346938775,179.641368328212,40.0776366211512
5.18367346938775,180.632350566089,38.528851070128
5.18367346938775,181.565229888318,38.5252429915326
5.18367346938775,182.243430674305,37.8453563915463
5.18367346938775,182.259370228776,36.9940650546478
5.18367346938775,182.285224205483,41.8306550840014
5.18367346938775,182.28986793117,40.1883416635118
5.18367346938775,183.014505974022,37.9546578938533
5.18367346938775,185.04074214866,36.4276591220744
5.18367346938775,190.98639930531,36.3790840130767
5.18367346938775,195,37.8630907518619
5.18367346938775,201.797958150826,37.3218673965764
5.26530612244898,175.5,38.1340026094012
5.26530612244898,176.135640731544,37.1689425714166
5.26530612244898,179.641368328212,40.5391853184475
5.26530612244898,180.632350566089,38.9628291860115
5.26530612244898,181.565229888318,38.9827427645315
5.26530612244898,182.243430674305,38.2806397286606
5.26530612244898,182.259370228776,37.3759786513333
5.26530612244898,182.285224205483,42.300991800742
5.26530612244898,182.28986793117,40.6647218863059
5.26530612244898,183.014505974022,38.3879598145026
5.26530612244898,185.04074214866,36.7864747302285
5.26530612244898,190.98639930531,36.8306707945896
5.26530612244898,195,38.2767696804785
5.26530612244898,201.797958150826,37.717477071368
5.3469387755102,175.5,38.566011054753
5.3469387755102,176.135640731544,37.5575544760225
5.3469387755102,179.641368328212,41.0492443501018
5.3469387755102,180.632350566089,39.4425127531098
5.3469387755102,181.565229888318,39.4878021698301
5.3469387755102,182.243430674305,38.7614199349295
5.3469387755102,182.259370228776,37.7990992219778
5.3469387755102,182.285224205483,42.8212744037491
5.3469387755102,182.28986793117,41.1907417288302
5.3469387755102,183.014505974022,38.8668493494264
5.3469387755102,185.04074214866,37.1844560124875
5.3469387755102,190.98639930531,37.3286471274185
5.3469387755102,195,38.7344388297339
5.3469387755102,201.797958150826,38.1555264739074
5.42857142857143,175.5,39.0423242499504
5.42857142857143,176.135640731544,37.9866773441883
5.42857142857143,179.641368328212,41.6106101650359
5.42857142857143,180.632350566089,39.9704609267054
5.42857142857143,181.565229888318,40.0432385618389
5.42857142857143,182.243430674305,39.2902884805497
5.42857142857143,182.259370228776,38.2655462551417
5.42857142857143,182.285224205483,43.3943335940212
5.42857142857143,182.28986793117,41.7693255128473
5.42857142857143,183.014505974022,39.3939218324798
5.42857142857143,185.04074214866,37.623518764882
5.42857142857143,190.98639930531,37.8758499218973
5.42857142857143,195,39.2384956997553
5.42857142857143,201.797958150826,38.638265033352
5.51020408163265,175.5,39.5654099912872
5.51020408163265,176.135640731544,38.4583783524696
5.51020408163265,179.641368328212,42.2264526506038
5.51020408163265,180.632350566089,40.5495741621966
5.51020408163265,181.565229888318,40.6522518644621
5.51020408163265,182.243430674305,39.8701831417728
5.51020408163265,182.259370228776,38.7777204702288
5.51020408163265,182.285224205483,44.0233805543678
5.51020408163265,182.28986793117,42.4037905568769
5.51020408163265,183.014505974022,39.9721198515032
5.51020408163265,185.04074214866,38.1058327787248
5.51020408163265,190.98639930531,38.4754997709077
5.51020408163265,195,39.7916570962507
5.51020408163265,201.797958150826,39.1682415648001
5.59183673469388,175.5,40.1380593975408
5.59183673469388,176.135640731544,38.9749929181203
5.59183673469388,179.641368328212,42.9003616361073
5.59183673469388,180.632350566089,41.1831361177236
5.59183673469388,181.565229888318,41.3184725120809
5.59183673469388,182.243430674305,40.5044310752986
5.59183673469388,182.259370228776,39.338336033131
5.59183673469388,182.285224205483,44.7120544148973
5.59183673469388,182.28986793117,43.09789759336
5.59183673469388,183.014505974022,40.6047765360076
5.59183673469388,185.04074214866,38.6338496516008
